episode,score,total_reward,epsilon
671,0,-6.299999999999999,0.5616133333333333
672,0,3.8999999999999986,0.56096
673,0,-6.299999999999999,0.5603066666666667
674,0,-6.899999999999999,0.5596533333333333
675,0,-5.099999999999998,0.5589999999999999
676,0,-0.29999999999999893,0.5583466666666667
677,0,-5.099999999999998,0.5576933333333334
678,0,-2.699999999999998,0.55704
679,0,-8.099999999999998,0.5563866666666667
680,0,-5.099999999999998,0.5557333333333334
681,0,-7.499999999999998,0.55508
682,0,-7.499999999999998,0.5544266666666666
683,0,-3.299999999999998,0.5537733333333333
684,0,-3.899999999999998,0.5531200000000001
685,0,-7.499999999999998,0.5524666666666667
686,0,2.0999999999999996,0.5518133333333334
687,0,-3.899999999999998,0.55116
688,0,-5.699999999999998,0.5505066666666667
689,0,-6.899999999999999,0.5498533333333333
690,0,-2.099999999999998,0.5491999999999999
691,0,-6.899999999999999,0.5485466666666667
692,0,-6.899999999999999,0.5478933333333333
693,0,-3.299999999999998,0.54724
694,0,-5.699999999999998,0.5465866666666667
695,0,-5.699999999999998,0.5459333333333334
696,0,0.9000000000000004,0.54528
697,0,-3.899999999999998,0.5446266666666666
698,0,-0.29999999999999893,0.5439733333333334
699,0,-5.099999999999998,0.54332
700,0,-6.899999999999999,0.5426666666666666
701,0,-3.299999999999998,0.5420133333333333
702,0,-8.099999999999998,0.5413600000000001
703,0,-6.899999999999999,0.5407066666666667
704,0,-7.499999999999998,0.5400533333333333
705,0,-6.899999999999999,0.5394000000000001
706,0,-7.499999999999998,0.5387466666666667
707,0,-4.499999999999998,0.5380933333333333
708,0,-6.299999999999999,0.53744
709,0,-5.099999999999998,0.5367866666666667
710,0,-6.899999999999999,0.5361333333333334
711,0,3.8999999999999986,0.53548
712,0,-5.699999999999998,0.5348266666666667
713,0,-7.499999999999998,0.5341733333333334
714,0,-3.899999999999998,0.53352
715,0,-6.899999999999999,0.5328666666666666
716,0,-6.899999999999999,0.5322133333333333
717,0,-5.099999999999998,0.53156
718,0,-3.899999999999998,0.5309066666666666
719,0,-6.899999999999999,0.5302533333333334
720,0,-6.899999999999999,0.5296000000000001
721,0,-7.499999999999998,0.5289466666666667
722,0,-4.499999999999998,0.5282933333333333
723,0,0.3000000000000007,0.52764
724,0,-3.899999999999998,0.5269866666666667
725,0,-5.099999999999998,0.5263333333333333
726,0,-5.099999999999998,0.52568
727,0,-5.699999999999998,0.5250266666666666
728,0,-7.499999999999998,0.5243733333333334
729,0,-7.499999999999998,0.52372
730,0,-6.299999999999999,0.5230666666666666
731,0,-6.299999999999999,0.5224133333333334
732,0,-4.499999999999998,0.52176
733,0,-6.899999999999999,0.5211066666666666
734,0,3.8999999999999986,0.5204533333333333
735,0,-0.8999999999999986,0.5198
736,0,-3.899999999999998,0.5191466666666666
737,0,-5.699999999999998,0.5184933333333333
738,0,-7.499999999999998,0.5178400000000001
739,0,-5.099999999999998,0.5171866666666667
740,0,-2.099999999999998,0.5165333333333333
741,0,-6.899999999999999,0.51588
742,0,-6.899999999999999,0.5152266666666667
743,0,-4.499999999999998,0.5145733333333333
744,0,-2.699999999999998,0.5139199999999999
745,0,-8.099999999999998,0.5132666666666668
746,0,-1.4999999999999982,0.5126133333333334
747,0,-6.899999999999999,0.51196
748,0,-7.499999999999998,0.5113066666666667
749,0,-2.099999999999998,0.5106533333333334
750,0,-5.099999999999998,0.51
751,0,-6.899999999999999,0.5093466666666666
752,0,-4.499999999999998,0.5086933333333334
753,0,-6.299999999999999,0.50804
754,0,-5.099999999999998,0.5073866666666667
755,0,-5.099999999999998,0.5067333333333334
756,0,-8.099999999999998,0.5060800000000001
757,0,-5.699999999999998,0.5054266666666667
758,0,-5.099999999999998,0.5047733333333333
759,0,-3.899999999999998,0.50412
760,0,-5.099999999999998,0.5034666666666666
761,0,-3.899999999999998,0.5028133333333333
762,0,-2.699999999999998,0.5021599999999999
763,0,-0.8999999999999986,0.5015066666666667
764,0,-5.099999999999998,0.5008533333333334
765,0,-4.499999999999998,0.5002
766,0,-3.299999999999998,0.4995466666666666
767,0,-3.299999999999998,0.4988933333333334
768,0,-4.499999999999998,0.49824
769,0,-5.699999999999998,0.4975866666666666
770,0,-6.299999999999999,0.49693333333333334
771,0,-1.4999999999999982,0.49627999999999994
772,0,-4.499999999999998,0.49562666666666666
773,0,3.8999999999999986,0.4949733333333334
774,0,-2.099999999999998,0.49432
775,0,-5.099999999999998,0.4936666666666666
776,0,-6.299999999999999,0.4930133333333334
777,0,-3.899999999999998,0.49236
778,0,-6.299999999999999,0.4917066666666666
779,0,-6.299999999999999,0.49105333333333334
780,0,-0.8999999999999986,0.49039999999999995
781,0,-4.499999999999998,0.48974666666666666
782,0,-7.499999999999998,0.4890933333333334
783,0,-5.699999999999999,0.48844
784,0,-4.499999999999998,0.4877866666666667
785,0,-3.299999999999998,0.4871333333333333
786,0,-1.4999999999999982,0.48648
787,0,-5.099999999999998,0.48582666666666674
788,0,-5.099999999999998,0.48517333333333335
789,0,-0.8999999999999986,0.48451999999999995
790,0,-7.499999999999998,0.4838666666666668
791,0,-4.499999999999998,0.4832133333333334
792,0,-6.299999999999999,0.48256
793,0,-6.299999999999999,0.4819066666666667
794,0,-2.099999999999998,0.4812533333333333
795,0,-6.899999999999999,0.4806
796,0,-1.4999999999999982,0.47994666666666674
797,0,3.8999999999999986,0.47929333333333335
798,0,-6.899999999999999,0.47863999999999995
799,0,-4.499999999999998,0.47798666666666667
800,0,-6.299999999999999,0.4773333333333334
801,0,-3.899999999999998,0.47668
802,0,-4.499999999999998,0.4760266666666667
803,0,1.5,0.4753733333333333
804,0,-7.499999999999998,0.47472000000000003
805,0,3.8999999999999986,0.47406666666666675
806,0,-7.499999999999998,0.47341333333333335
807,0,3.8999999999999986,0.47275999999999996
808,0,0.3000000000000007,0.4721066666666667
809,0,3.299999999999999,0.4714533333333334
810,0,-5.699999999999998,0.4708
811,0,2.0999999999999996,0.4701466666666667
812,0,-3.299999999999998,0.4694933333333333
813,0,-3.299999999999998,0.4688399999999999
814,0,3.8999999999999986,0.46818666666666675
815,0,-3.899999999999998,0.46753333333333336
816,0,-6.299999999999999,0.46687999999999996
817,0,-3.899999999999998,0.4662266666666667
818,0,3.299999999999999,0.4655733333333334
819,0,-6.299999999999999,0.46492
820,0,2.0999999999999996,0.4642666666666667
821,0,-6.299999999999999,0.4636133333333333
822,0,-2.099999999999998,0.4629599999999999
823,0,-5.099999999999998,0.46230666666666675
824,0,-3.299999999999998,0.46165333333333336
825,0,-4.499999999999998,0.46099999999999997
826,0,3.8999999999999986,0.4603466666666667
827,0,-0.29999999999999893,0.4596933333333333
828,0,-1.4999999999999982,0.45904
829,0,-0.8999999999999986,0.4583866666666667
830,0,-3.299999999999998,0.4577333333333333
831,0,-5.699999999999998,0.45707999999999993
832,0,-5.699999999999998,0.45642666666666665
833,0,-5.099999999999998,0.45577333333333336
834,0,1.5,0.45511999999999997
835,0,3.8999999999999986,0.4544666666666667
836,0,3.8999999999999986,0.4538133333333333
837,0,0.3000000000000007,0.45316
838,0,-5.699999999999998,0.4525066666666667
839,0,-6.299999999999999,0.45185333333333333
840,0,-6.899999999999999,0.45119999999999993
841,0,-3.899999999999998,0.45054666666666665
842,0,3.299999999999999,0.44989333333333337
843,0,-6.299999999999999,0.44924
844,0,-6.299999999999999,0.4485866666666667
845,0,-4.499999999999998,0.4479333333333333
846,0,0.3000000000000007,0.44728
847,0,-7.499999999999998,0.4466266666666667
848,0,-3.299999999999998,0.44597333333333333
849,0,-2.099999999999998,0.44532000000000005
850,0,-3.299999999999998,0.44466666666666665
851,0,2.6999999999999993,0.44401333333333337
852,0,-3.299999999999998,0.4433600000000001
853,0,-4.499999999999998,0.4427066666666667
854,0,3.8999999999999986,0.4420533333333333
855,0,2.6999999999999993,0.4414
856,0,-4.499999999999998,0.44074666666666673
857,0,-1.4999999999999982,0.44009333333333334
858,0,-6.899999999999999,0.43944000000000005
859,0,-5.699999999999998,0.43878666666666666
860,0,-6.899999999999999,0.43813333333333326
861,0,-7.499999999999998,0.4374800000000001
862,0,-0.29999999999999893,0.4368266666666667
863,0,-2.099999999999998,0.4361733333333333
864,0,3.299999999999999,0.43552
865,0,3.299999999999999,0.43486666666666673
866,0,3.8999999999999986,0.43421333333333334
867,0,-4.499999999999998,0.43356000000000006
868,0,-4.499999999999998,0.43290666666666666
869,0,3.8999999999999986,0.43225333333333327
870,0,-5.099999999999998,0.4316000000000001
871,0,-6.899999999999999,0.4309466666666667
872,0,-1.4999999999999982,0.4302933333333333
873,0,-3.899999999999998,0.42964
874,0,-1.4999999999999982,0.4289866666666666
875,0,-6.899999999999999,0.42833333333333334
876,0,3.299999999999999,0.42768000000000006
877,0,-6.299999999999999,0.42702666666666667
878,0,-6.299999999999999,0.42637333333333327
879,0,-7.499999999999998,0.4257200000000001
880,0,-6.899999999999999,0.4250666666666667
881,0,-2.699999999999998,0.4244133333333333
882,0,-0.8999999999999986,0.42376
883,0,3.8999999999999986,0.42310666666666663
884,0,-0.29999999999999893,0.42245333333333335
885,0,-4.499999999999998,0.42180000000000006
886,0,3.8999999999999986,0.42114666666666667
887,0,-5.099999999999998,0.4204933333333333
888,0,3.8999999999999986,0.41984
889,0,-6.299999999999999,0.4191866666666667
890,0,3.8999999999999986,0.4185333333333333
891,0,-5.099999999999998,0.41788000000000003
892,0,1.5,0.41722666666666663
893,0,-0.8999999999999986,0.41657333333333335
894,0,-0.8999999999999986,0.41592000000000007
895,0,-6.899999999999999,0.4152666666666667
896,0,-4.499999999999998,0.4146133333333333
897,0,-5.699999999999998,0.41396
898,0,-6.299999999999999,0.4133066666666667
899,0,-5.099999999999998,0.4126533333333333
900,0,-1.4999999999999982,0.41200000000000003
901,0,-5.099999999999998,0.41134666666666664
902,0,1.5,0.41069333333333324
903,0,-4.499999999999998,0.41004000000000007
904,0,-5.699999999999998,0.4093866666666667
905,0,-2.699999999999998,0.4087333333333333
906,0,-7.499999999999998,0.40808
907,0,3.8999999999999986,0.4074266666666666
908,0,-5.699999999999998,0.40677333333333343
909,0,4.099999999999998,0.40612000000000004
910,0,3.8999999999999986,0.40546666666666664
911,0,3.8999999999999986,0.40481333333333336
912,0,-6.899999999999999,0.4041600000000001
913,0,-3.299999999999998,0.4035066666666667
914,0,-3.299999999999998,0.4028533333333334
915,0,-5.699999999999998,0.4022
916,0,-5.699999999999998,0.4015466666666666
917,0,-0.8999999999999986,0.40089333333333343
918,0,-4.499999999999998,0.40024000000000004
919,0,-3.299999999999998,0.39958666666666665
920,0,-6.299999999999999,0.39893333333333336
921,0,-5.699999999999998,0.39827999999999997
922,0,-6.299999999999999,0.3976266666666667
923,0,-5.099999999999998,0.3969733333333334
924,0,-4.499999999999998,0.39632
925,0,-3.299999999999998,0.3956666666666666
926,0,-5.099999999999998,0.39501333333333344
927,0,-6.299999999999999,0.39436000000000004
928,0,3.8999999999999986,0.39370666666666665
929,0,-5.099999999999998,0.39305333333333337
930,0,3.8999999999999986,0.39239999999999997
931,0,2.0999999999999996,0.3917466666666667
932,0,-3.899999999999998,0.3910933333333334
933,0,3.8999999999999986,0.39044
934,0,-7.499999999999998,0.3897866666666666
935,0,-7.499999999999998,0.38913333333333333
936,0,-5.699999999999998,0.38848000000000005
937,0,-6.299999999999999,0.38782666666666665
938,0,3.299999999999999,0.38717333333333337
939,0,-2.099999999999998,0.38652
940,0,-1.4999999999999982,0.3858666666666667
941,0,2.0999999999999996,0.3852133333333334
942,0,-5.699999999999998,0.38456
943,0,-1.4999999999999982,0.3839066666666666
944,0,-7.499999999999998,0.38325333333333333
945,0,-5.699999999999998,0.38260000000000005
946,0,-5.099999999999998,0.38194666666666666
947,0,-5.699999999999998,0.3812933333333334
948,0,-2.099999999999998,0.38064
949,0,2.0999999999999996,0.3799866666666666
950,0,-5.099999999999998,0.3793333333333334
951,0,-5.699999999999998,0.37868
952,0,-3.299999999999998,0.3780266666666666
953,0,-5.699999999999998,0.37737333333333334
954,0,-2.099999999999998,0.37672000000000005
955,0,-6.299999999999999,0.37606666666666666
956,0,-0.8999999999999986,0.3754133333333334
957,0,-3.899999999999998,0.37476
958,0,-6.299999999999999,0.3741066666666666
959,0,-5.699999999999998,0.3734533333333334
960,0,-7.499999999999998,0.3728
961,0,-2.0999999999999988,0.3721466666666666
962,0,-2.099999999999998,0.37149333333333334
963,0,-0.29999999999999893,0.37083999999999995
964,0,-2.699999999999998,0.37018666666666666
965,0,3.8999999999999986,0.3695333333333334
966,0,3.8999999999999986,0.36888
967,0,-5.699999999999998,0.3682266666666666
968,0,-5.699999999999998,0.3675733333333334
969,0,3.8999999999999986,0.36692
970,0,2.0999999999999996,0.36626666666666674
971,0,-6.299999999999999,0.36561333333333335
972,0,-5.699999999999998,0.36495999999999995
973,0,-3.299999999999998,0.3643066666666668
974,0,-0.8999999999999986,0.3636533333333334
975,0,-3.899999999999998,0.363
976,0,-2.099999999999998,0.3623466666666667
977,0,-4.499999999999998,0.3616933333333333
978,0,-0.29999999999999893,0.36104
979,0,-4.499999999999998,0.36038666666666674
980,0,-2.699999999999998,0.35973333333333335
981,0,-5.699999999999998,0.35907999999999995
982,0,0.9000000000000004,0.35842666666666667
983,0,3.8999999999999986,0.3577733333333334
984,0,-7.499999999999998,0.35712
985,0,-0.8999999999999986,0.3564666666666667
986,0,-5.099999999999998,0.3558133333333333
987,0,-2.699999999999998,0.35516000000000003
988,0,-5.699999999999998,0.35450666666666675
989,0,-4.499999999999998,0.35385333333333335
990,0,-0.8999999999999986,0.35319999999999996
991,0,1.5,0.3525466666666667
992,0,-7.499999999999998,0.3518933333333334
993,0,-2.099999999999998,0.35124
994,0,-0.29999999999999893,0.3505866666666667
995,0,-6.899999999999999,0.3499333333333333
996,0,3.8999999999999986,0.3492799999999999
997,0,-6.299999999999999,0.34862666666666675
998,0,-3.899999999999998,0.34797333333333336
999,0,0.3000000000000007,0.34731999999999996
1000,0,3.8999999999999986,0.3466666666666667
1001,0,2.0999999999999996,0.3460133333333334
1002,0,3.8999999999999986,0.34536
1003,0,-6.899999999999999,0.3447066666666667
1004,0,2.0999999999999996,0.3440533333333333
1005,0,3.8999999999999986,0.3433999999999999
1006,0,-6.899999999999999,0.34274666666666675
1007,0,-0.29999999999999893,0.34209333333333336
1008,0,0.3000000000000007,0.34143999999999997
1009,0,-6.899999999999999,0.3407866666666667
1010,0,3.8999999999999986,0.3401333333333333
1011,0,3.8999999999999986,0.33948
1012,0,3.8999999999999986,0.3388266666666667
1013,0,-6.299999999999999,0.3381733333333333
1014,0,-3.899999999999998,0.33751999999999993
1015,0,-5.099999999999998,0.33686666666666676
1016,0,-5.699999999999998,0.33621333333333336
1017,0,-3.299999999999998,0.33555999999999997
1018,0,3.8999999999999986,0.3349066666666667
1019,0,1.5000000000000027,0.3342533333333333
1020,0,0.3000000000000007,0.3336
1021,0,-4.499999999999998,0.3329466666666667
1022,0,-5.699999999999998,0.33229333333333333
1023,0,-3.299999999999998,0.33163999999999993
1024,0,-5.099999999999998,0.33098666666666665
1025,0,1.5,0.33033333333333337
1026,0,3.8999999999999986,0.32968
1027,0,3.8999999999999986,0.3290266666666667
1028,0,-7.499999999999998,0.3283733333333333
1029,0,0.3000000000000018,0.32772
1030,0,-4.499999999999998,0.3270666666666667
1031,0,3.299999999999999,0.32641333333333333
1032,0,-7.499999999999998,0.32576000000000005
1033,0,4.299999999999997,0.32510666666666665
1034,0,3.8999999999999986,0.32445333333333337
1035,0,-5.099999999999998,0.3238000000000001
1036,0,-5.099999999999998,0.3231466666666667
1037,0,3.8999999999999986,0.3224933333333333
1038,0,3.8999999999999986,0.32184
1039,0,-5.699999999999998,0.32118666666666673
1040,0,2.0999999999999996,0.32053333333333334
1041,0,-4.499999999999998,0.31988000000000005
1042,0,-3.899999999999998,0.31922666666666666
1043,0,-3.2999999999999985,0.3185733333333334
1044,0,-6.299999999999999,0.3179200000000001
1045,0,0.9000000000000004,0.3172666666666667
1046,0,-2.099999999999998,0.3166133333333333
1047,0,-4.499999999999998,0.31596
1048,0,-2.099999999999998,0.31530666666666674
1049,0,-5.699999999999998,0.31465333333333334
1050,0,-0.2999999999999985,0.31400000000000006
1051,0,-6.899999999999999,0.31334666666666666
1052,0,1.5,0.31269333333333327
1053,0,1.5,0.3120400000000001
1054,0,3.8999999999999986,0.3113866666666667
1055,0,-0.29999999999999893,0.3107333333333333
1056,0,-2.699999999999998,0.31008
1057,0,3.8999999999999986,0.3094266666666666
1058,0,3.8999999999999986,0.30877333333333334
1059,0,-1.4999999999999982,0.30812000000000006
1060,0,-3.299999999999998,0.30746666666666667
1061,0,3.8999999999999986,0.30681333333333327
1062,0,-1.4999999999999982,0.3061600000000001
1063,0,-5.099999999999998,0.3055066666666667
1064,0,3.8999999999999986,0.3048533333333333
1065,0,-1.4999999999999982,0.3042
1066,0,-1.4999999999999982,0.30354666666666663
1067,0,-5.699999999999998,0.30289333333333335
1068,0,-5.699999999999998,0.30224000000000006
1069,0,-6.299999999999999,0.30158666666666667
1070,0,-2.099999999999998,0.3009333333333333
1071,0,3.8999999999999986,0.30028
1072,0,1.5,0.2996266666666667
1073,0,3.8999999999999986,0.2989733333333333
1074,0,-2.099999999999998,0.29832000000000003
1075,0,-6.299999999999999,0.29766666666666663
1076,0,-3.299999999999998,0.29701333333333335
1077,0,-6.299999999999999,0.29636000000000007
1078,0,-6.299999999999999,0.2957066666666667
1079,0,-5.099999999999998,0.2950533333333333
1080,0,-3.899999999999998,0.2944
1081,0,3.8999999999999986,0.2937466666666667
1082,0,-6.899999999999999,0.2930933333333333
1083,0,-2.699999999999998,0.29244000000000003
1084,0,-5.699999999999998,0.29178666666666664
1085,0,-5.699999999999998,0.29113333333333324
1086,0,-4.499999999999998,0.29048000000000007
1087,0,3.9999999999999982,0.2898266666666667
1088,0,-5.699999999999998,0.2891733333333333
1089,0,3.8999999999999986,0.28852
1090,0,-0.8999999999999986,0.2878666666666667
1091,0,-3.299999999999998,0.2872133333333333
1092,0,3.8999999999999986,0.28656000000000004
1093,0,-1.4999999999999982,0.28590666666666664
1094,0,-5.699999999999998,0.28525333333333336
1095,0,-2.699999999999998,0.2846000000000001
1096,0,-8.099999999999998,0.2839466666666667
1097,0,2.0999999999999996,0.2832933333333334
1098,0,-6.299999999999999,0.28264
1099,0,3.8999999999999986,0.2819866666666666
1100,0,3.299999999999999,0.28133333333333344
1101,0,-6.299999999999999,0.28068000000000004
1102,0,-8.099999999999998,0.28002666666666665
1103,0,-6.299999999999999,0.27937333333333336
1104,0,-7.499999999999998,0.2787200000000001
1105,0,3.8999999999999986,0.2780666666666667
1106,0,-5.699999999999998,0.2774133333333334
1107,0,3.8999999999999986,0.27676
1108,0,-0.29999999999999893,0.2761066666666666
1109,0,-5.099999999999998,0.27545333333333344
1110,0,0.9000000000000004,0.27480000000000004
1111,0,-5.699999999999998,0.27414666666666665
1112,0,-6.299999999999999,0.27349333333333337
1113,0,-5.699999999999998,0.27283999999999997
1114,0,0.9000000000000004,0.2721866666666667
1115,0,-5.699999999999998,0.2715333333333334
1116,0,3.8999999999999986,0.27088
1117,0,-6.899999999999999,0.2702266666666666
1118,0,-5.699999999999998,0.26957333333333333
1119,0,-3.299999999999998,0.26892000000000005
1120,0,-6.299999999999999,0.26826666666666665
1121,0,4.4999999999999964,0.26761333333333337
1122,0,-3.899999999999998,0.26696
1123,0,-6.299999999999999,0.2663066666666667
1124,0,3.8999999999999986,0.2656533333333334
1125,0,-4.499999999999998,0.265
1126,0,-5.699999999999998,0.2643466666666666
1127,0,-7.499999999999998,0.26369333333333334
1128,0,-3.299999999999998,0.26304000000000005
1129,0,-3.899999999999998,0.26238666666666666
1130,0,-6.299999999999999,0.2617333333333334
1131,0,3.8999999999999986,0.26108
1132,0,3.8999999999999986,0.2604266666666667
1133,0,-7.499999999999998,0.2597733333333334
1134,0,-3.899999999999998,0.25912
1135,0,-5.099999999999998,0.2584666666666666
1136,0,-3.299999999999998,0.25781333333333334
1137,0,-6.299999999999999,0.25716000000000006
1138,0,3.8999999999999986,0.25650666666666666
1139,0,-4.499999999999998,0.2558533333333334
1140,0,3.8999999999999986,0.2552
1141,0,-7.499999999999998,0.2545466666666666
1142,0,-6.299999999999999,0.2538933333333334
1143,0,3.8999999999999986,0.25324
1144,0,-5.099999999999998,0.2525866666666666
1145,0,-5.699999999999998,0.25193333333333334
1146,0,-2.099999999999998,0.25127999999999995
1147,0,3.8999999999999986,0.25062666666666666
1148,0,-5.699999999999998,0.24997333333333338
1149,0,-2.099999999999998,0.24931999999999999
1150,0,3.8999999999999986,0.2486666666666666
1151,0,-2.699999999999998,0.24801333333333342
1152,0,-1.4999999999999982,0.24736000000000002
1153,0,-5.699999999999998,0.24670666666666663
1154,0,-0.8999999999999986,0.24605333333333335
1155,0,-5.099999999999998,0.24539999999999995
1156,0,-5.699999999999998,0.24474666666666667
1157,0,-0.29999999999999893,0.24409333333333338
1158,0,3.8999999999999986,0.24344
1159,0,-5.699999999999998,0.2427866666666667
1160,0,-3.899999999999998,0.2421333333333333
1161,0,3.8999999999999986,0.24148000000000003
1162,0,-0.8999999999999986,0.24082666666666674
1163,0,3.8999999999999986,0.24017333333333335
1164,0,-5.099999999999998,0.23951999999999996
1165,0,-6.299999999999999,0.23886666666666678
1166,0,-6.299999999999999,0.2382133333333334
1167,0,3.8999999999999986,0.23756
1168,0,-5.099999999999998,0.2369066666666667
1169,0,3.8999999999999986,0.23625333333333332
1170,0,3.8999999999999986,0.23560000000000003
1171,0,3.8999999999999986,0.23494666666666675
1172,0,0.3000000000000007,0.23429333333333335
1173,0,-6.299999999999999,0.23363999999999996
1174,0,-0.8999999999999986,0.23298666666666668
1175,0,3.8999999999999986,0.2323333333333334
1176,0,-4.499999999999998,0.23168
1177,0,3.8999999999999986,0.2310266666666667
1178,0,-5.099999999999998,0.23037333333333332
1179,0,4.099999999999998,0.22972000000000004
1180,0,-0.8999999999999981,0.22906666666666675
1181,0,-2.099999999999998,0.22841333333333336
1182,0,3.8999999999999986,0.22775999999999996
1183,0,0.3000000000000007,0.22710666666666668
1184,0,3.299999999999999,0.2264533333333334
1185,0,-4.499999999999998,0.2258
1186,0,-3.899999999999998,0.22514666666666672
1187,0,-0.29999999999999893,0.22449333333333332
1188,0,-2.699999999999998,0.22383999999999993
1189,0,-5.699999999999998,0.22318666666666676
1190,0,-0.8999999999999985,0.22253333333333336
1191,0,3.8999999999999986,0.22187999999999997
1192,0,3.8999999999999986,0.22122666666666668
1193,0,0.9000000000000004,0.2205733333333334
1194,0,3.8999999999999986,0.21992
1195,0,-5.099999999999998,0.21926666666666672
1196,0,3.8999999999999986,0.21861333333333333
1197,0,1.5,0.21795999999999993
1198,0,3.8999999999999986,0.21730666666666676
1199,0,3.8999999999999986,0.21665333333333336
1200,0,3.8999999999999986,0.21599999999999997
1201,0,-0.29999999999999893,0.2153466666666667
1202,0,-0.8999999999999986,0.2146933333333333
1203,0,1.5,0.21404
1204,0,3.8999999999999986,0.21338666666666672
1205,0,2.700000000000003,0.21273333333333333
1206,0,3.8999999999999986,0.21207999999999994
1207,0,-1.4999999999999982,0.21142666666666665
1208,0,-5.699999999999999,0.21077333333333337
1209,0,3.8999999999999986,0.21011999999999997
1210,0,-2.699999999999998,0.2094666666666667
1211,0,-0.29999999999999893,0.2088133333333333
1212,0,-5.699999999999998,0.20816
1213,0,-1.4999999999999982,0.20750666666666673
1214,0,-1.4999999999999982,0.20685333333333333
1215,0,3.8999999999999986,0.20619999999999994
1216,0,4.699999999999996,0.20554666666666666
1217,0,-3.299999999999998,0.20489333333333337
1218,0,3.8999999999999986,0.20423999999999998
1219,0,3.8999999999999986,0.2035866666666667
1220,0,0.30000000000000226,0.2029333333333333
1221,0,-2.099999999999998,0.20228000000000002
1222,0,-2.099999999999998,0.20162666666666673
1223,0,3.8999999999999986,0.20097333333333334
1224,0,-3.899999999999998,0.20032000000000005
1225,0,3.8999999999999986,0.19966666666666666
1226,0,3.8999999999999986,0.19901333333333338
1227,0,3.8999999999999986,0.1983600000000001
1228,0,3.8999999999999986,0.1977066666666667
1229,0,3.8999999999999986,0.1970533333333333
1230,0,3.8999999999999986,0.19640000000000002
1231,0,-3.299999999999998,0.19574666666666674
1232,0,-5.699999999999998,0.19509333333333334
1233,0,-5.099999999999998,0.19444000000000006
1234,0,-2.699999999999998,0.19378666666666666
1235,0,3.8999999999999986,0.19313333333333327
1236,0,2.0000000000000013,0.1924800000000001
1237,0,3.8999999999999986,0.1918266666666667
1238,0,3.8999999999999986,0.1911733333333333
1239,0,-2.699999999999998,0.19052000000000002
1240,0,3.8999999999999986,0.18986666666666674
1241,0,3.8999999999999986,0.18921333333333334
1242,0,3.9999999999999982,0.18856000000000006
1243,0,2.800000000000002,0.18790666666666667
1244,0,3.8999999999999986,0.18725333333333327
1245,0,2.0999999999999996,0.1866000000000001
1246,0,-6.299999999999999,0.1859466666666667
1247,0,4.099999999999998,0.1852933333333333
1248,0,3.8999999999999986,0.18464000000000003
1249,0,3.8999999999999986,0.18398666666666663
1250,0,3.8999999999999986,0.18333333333333335
1251,0,-0.8999999999999986,0.18268000000000006
1252,0,3.8999999999999986,0.18202666666666667
1253,0,0.3000000000000018,0.18137333333333328
1254,0,3.8999999999999986,0.1807200000000001
1255,0,2.6999999999999993,0.1800666666666667
1256,0,3.8999999999999986,0.1794133333333333
1257,0,3.8999999999999986,0.17876000000000003
1258,0,3.8999999999999986,0.17810666666666664
1259,0,4.799999999999995,0.17745333333333335
1260,0,4.699999999999996,0.17680000000000007
1261,0,-1.4999999999999982,0.17614666666666667
1262,0,-4.499999999999998,0.17549333333333328
1263,0,3.8999999999999986,0.17484
1264,0,-5.699999999999998,0.1741866666666667
1265,0,2.6999999999999993,0.17353333333333332
1266,0,3.8999999999999986,0.17288000000000003
1267,0,3.8999999999999986,0.17222666666666664
1268,0,3.8999999999999986,0.17157333333333336
1269,0,3.8999999999999986,0.17092000000000007
1270,0,-5.699999999999998,0.17026666666666668
1271,0,3.299999999999999,0.16961333333333328
1272,0,-1.4999999999999982,0.16896
1273,0,3.8999999999999986,0.16830666666666672
1274,0,3.9999999999999982,0.16765333333333332
1275,0,-4.499999999999998,0.16700000000000004
1276,0,3.8999999999999986,0.16634666666666664
1277,0,3.8999999999999986,0.16569333333333325
1278,0,3.8999999999999986,0.16504000000000008
1279,0,3.8999999999999986,0.16438666666666668
1280,0,3.8999999999999986,0.1637333333333333
1281,0,3.8999999999999986,0.16308
1282,0,3.8999999999999986,0.1624266666666666
1283,0,3.8999999999999986,0.16177333333333344
1284,0,3.8999999999999986,0.16112000000000004
1285,0,3.8999999999999986,0.16046666666666665
1286,0,3.8999999999999986,0.15981333333333336
1287,0,-6.299999999999999,0.15916000000000008
1288,0,3.8999999999999986,0.15850666666666668
1289,0,-2.099999999999998,0.1578533333333334
1290,0,3.8999999999999986,0.1572
1291,0,3.8999999999999986,0.1565466666666666
1292,0,4.599999999999996,0.15589333333333344
1293,0,2.0000000000000013,0.15524000000000004
1294,0,3.8999999999999986,0.15458666666666665
1295,0,4.4999999999999964,0.15393333333333337
1296,0,3.8999999999999986,0.15327999999999997
1297,0,3.8999999999999986,0.1526266666666667
1298,0,2.900000000000002,0.1519733333333334
1299,0,-5.099999999999998,0.15132
1300,0,1.5,0.15066666666666662
1301,0,-3.899999999999998,0.15001333333333344
1302,0,2.0000000000000013,0.14936000000000005
1303,0,3.8999999999999986,0.14870666666666665
1304,0,3.8999999999999986,0.14805333333333337
1305,0,3.8999999999999986,0.14739999999999998
1306,0,3.8999999999999986,0.1467466666666667
1307,0,2.0999999999999996,0.1460933333333334
1308,0,3.8999999999999986,0.14544
1309,0,3.9999999999999982,0.14478666666666662
